M1N32701EP1A.A,5,6,6
M1N32701EP1B.A,63,46,46
M1N32701EP1C.A,0,0,0
M1N32701EP1D.A,19,11,9
M1N32701EP1E.A,14,10,8
M1N32701EP1F.A,0,0,0
M1N32701EP1G.A,9,8,7
M1N32701EP1H.A,31,27,29
M1N32701EP20.A,52,35,29
M1N32701EP34.A,24,29,17
M1N32701EP35.A,1,4,8
M1N32701EP36.A,94,65,66
M1N32701EP31.A,10,6,3
M1N32701EP12.A,6,2,1
M1N32701EI11.A,0,0,0
M1N32701EI12.A,153,166,136
M1N32701EI21.A,0,0,0
M1N32701EI22.A,18,10,4
M1N32701EI30.A,226,170,141
M1N32701EI40.A,949,871,809
M1N32701EI50.A,1617,1647,1637
M1N32701EI60.A,67,59,48
M1N32701ET11.A,53,52,94
M1N32701ET12.A,262,232,318
M1N32701ET20.A,51,28,26
M1N32701ET30.A,0,0,0
M1N32701ET40.A,0,0,0
M1N32701ET50.A,0,1,2
M1N32701EO11.A,0,0,0
M1N32701EO12.A,68,52,47
M1N32701EO30.A,0,0,0
M1N32701EO21.A,0,1,1
M1N32701EO40.A,704,981,871
M1N32701EO22.A,14,55,64
M1N32701EO50.A,13,13,14
M1N32701EO60.A,23,17,15
M1N32701EO71.A,0,0,0
M1N32701EO72.A,6,5,5
M1N32701EO80.A,127,115,109
M1N32701ST00.A,980,1015,1102
M1N32701SOO1.A,54,53,52
M1N32701SB31.A,0,0,0
M1N32701SB32.A,0,0,0
M1N32701SOO2.A,0,0,0
M1N32701SC03.A,0,0,1
M1N32701SC04.A,0,0,0
M1N32701SC01.A,13,14,14
M1N32701SOMO.A,0,0,0
M1N32701SC02.A,3,3,4
M1N32701SI00.A,905,938,1022
M1N32701SU30.A,0,0,0
M1N32701SU60.A,0,0,0
M1N32701SU40.A,0,0,0
M1N32701SU50.A,1,1,1
M1N32701SU20.A,0,0,0
M1N32701SM01.A,1,1,2
M1N32701SM02.A,0,1,4
M1N32701SB10.A,0,0,0
M1N32701SB20.A,0,0,0
M1N32701SB41.A,0,0,0
M1N32701SB42.A,0,0,0
M1N32701SB43.A,0,0,0
M1N32701SB45.A,0,0,0
M1N32701SU11.A,0,0,0
M1N32701SU12.A,0,0,0
M1N32701SB44.A,0,0,0
M1N32701SB46.A,0,0,0
M1N32701SN00.A,0,0,0
M1N32701SO01.A,0,0,0
M1N32701SO02.A,0,0,0
M1N32701SO03.A,0,0,0
M1N32701SO04.A,1,2,1
M1N32701IP00.A,2428,2923,3473
M1N32701ENS1.A,157,122,198
M1N32701ENS2.A,59,36,39
M1N32701ENS3.A,19,14,21
M1N32701RD11.A,0,0,0
M1N32701RD12.A,0,0,0
M1N32701RD23.A,0,0,0
M1N32701RD21.A,0,0,0
M1N32701RD22.A,0,0,0
M1N32701RD24.A,0,0,0
M1N32701RD25.A,0,0,0
M1N32701RD31.A,0,0,0
M1N32701RD32.A,0,0,0
M1N32701RDOM.A,2193,2751,3215
M1N32701RD70.A,0,0,0
M1N32701RD40.A,0,0,0
M1N32701RD50.A,0,0,0
M1N32701RD60.A,0,0,0
M1N32701RD80.A,0,0,0
M1N32701RD91.A,0,0,0
M1N32701RD92.A,0,0,0
M1N32701AE10.A,0,0,0
M1N32701AE20.A,0,0,0
M1N32701AE30.A,0,0,0
M1N32701AE40.A,0,0,0
M1N32701AE50.A,0,0,0
M1N33101EQ00.A,5660,7051,6993
M1N33101EP1A.A,3,8,7
M1N33101EP1B.A,39,64,50
M1N33101EP1C.A,0,0,0
M1N33101EP1D.A,10,11,8
M1N33101EP1E.A,7,9,7
M1N33101EP1F.A,0,0,0
M1N33101EP1G.A,5,9,7
M1N33101EP1H.A,19,34,29
M1N33101EP20.A,45,87,96
M1N33101EP34.A,2,9,5
M1N33101EP35.A,0,5,7
M1N33101EP36.A,176,157,136
M1N33101EP31.A,10,27,32
M1N33101EP12.A,2,5,5
M1N33101EI11.A,0,0,0
M1N33101EI12.A,446,680,547
M1N33101EI21.A,49,46,38
M1N33101EI22.A,11,47,69
M1N33101EI30.A,2249,2895,3006
M1N33101EI40.A,203,228,230
M1N33101EI50.A,1350,1717,1829
M1N33101EI60.A,553,496,408
M1N33101ET11.A,29,28,22
M1N33101ET12.A,37,28,17
M1N33101ET20.A,91,38,20
M1N33101ET30.A,1,19,31
M1N33101ET40.A,0,1,4
M1N33101ET50.A,0,1,3
M1N33101EO11.A,0,0,0
M1N33101EO12.A,71,58,45
M1N33101EO30.A,0,0,0
M1N33101EO21.A,0,0,0
M1N33101EO40.A,67,63,46
M1N33101EO22.A,7,8,7
M1N33101EO50.A,5,15,14
M1N33101EO60.A,27,51,66
M1N33101EO71.A,0,0,0
M1N33101EO72.A,14,32,47
M1N33101EO80.A,130,174,154
M1N33101ST00.A,1963,2029,2073
M1N33101SOO1.A,150,146,144
M1N33101SB31.A,0,0,0
M1N33101SB32.A,0,0,0
M1N33101SOO2.A,0,0,0
M1N33101SC03.A,0,0,0
M1N33101SC04.A,0,0,0
M1N33101SC01.A,14,14,14
M1N33101SOMO.A,0,0,0
M1N33101SC02.A,4,4,4
M1N33101SI00.A,1783,1851,1898
M1N33101SU30.A,0,0,0
M1N33101SU60.A,0,0,0
M1N33101SU40.A,0,0,0
M1N33101SU50.A,0,0,0
M1N33101SU20.A,0,0,0
M1N33101SM01.A,4,4,3
M1N33101SM02.A,0,0,0
M1N33101SB10.A,0,0,0
M1N33101SB20.A,0,0,0
M1N33101SB41.A,0,0,0
M1N33101SB42.A,0,0,0
M1N33101SB43.A,0,0,0
M1N33101SB45.A,0,0,0
M1N33101SU11.A,0,0,0
M1N33101SU12.A,0,0,0
M1N33101SB44.A,0,0,0
M1N33101SB46.A,0,0,0
M1N33101SN00.A,0,0,0
M1N33101SO01.A,2,2,2
M1N33101SO02.A,1,1,1
M1N33101SO03.A,0,0,0
M1N33101SO04.A,5,5,5
M1N33101IP00.A,1855,2386,2683
M1N33101ENS1.A,121,212,183
M1N33101ENS2.A,77,108,94
M1N33101ENS3.A,31,35,35
M1N33101RD11.A,0,0,0
M1N33101RD12.A,0,0,0
M1N33101RD23.A,0,0,0
M1N33101RD21.A,0,0,0
M1N33101RD22.A,0,0,0
M1N33101RD24.A,0,0,0
M1N33101RD25.A,0,0,0
M1N33101RD31.A,0,0,0
M1N33101RD32.A,0,0,0
M1N33101RDOM.A,1625,2031,2371
M1N33101RD70.A,0,0,0
M1N33101RD40.A,0,0,0
M1N33101RD50.A,0,0,0
M1N33101RD60.A,0,0,0
M1N33101RD80.A,0,0,0
M1N33101RD91.A,0,0,0
M1N33101RD92.A,0,0,0
M1N33101AE10.A,0,0,0
M1N33101AE20.A,0,0,0
M1N33101AE30.A,0,0,0
M1N33101AE40.A,0,0,0
M1N33101AE50.A,0,0,0
M1N33201EQ00.A,7671,9162,10052
M1N33201EP1A.A,11,19,20
M1N33201EP1B.A,117,147,134
M1N33201EP1C.A,0,0,0
M1N33201EP1D.A,35,32,26
M1N33201EP1E.A,27,26,24
M1N33201EP1F.A,0,0,0
M1N33201EP1G.A,16,22,21
M1N33201EP1H.A,70,98,95
M1N33201EP20.A,105,80,60
M1N33201EP34.A,4,3,2
M1N33201EP35.A,6,19,32
M1N33201EP36.A,222,197,152
M1N33201EP31.A,28,25,16
M1N33201EP12.A,18,8,3
M1N33201EI11.A,0,0,0
M1N33201EI12.A,885,1447,1665
M1N33201EI21.A,5,5,4
M1N33201EI22.A,22,26,36
M1N33201EI30.A,3850,4628,5361
M1N33201EI40.A,111,99,87
M1N33201EI50.A,1083,1111,1063
M1N33201EI60.A,194,172,140
M1N33201ET11.A,213,296,416
M1N33201ET12.A,149,176,155
M1N33201ET20.A,143,144,173
M1N33201ET30.A,13,22,32
M1N33201ET40.A,0,5,10
M1N33201ET50.A,0,0,0
M1N33201EO11.A,0,0,0
M1N33201EO12.A,138,123,111
M1N33201EO30.A,0,0,0
M1N33201EO21.A,1,2,2
M1N33201EO40.A,46,51,36
M1N33201EO22.A,2,4,4
M1N33201EO50.A,9,20,24
M1N33201EO60.A,31,28,30
M1N33201EO71.A,0,0,0
M1N33201EO72.A,13,9,4
M1N33201EO80.A,106,118,117
M1N33201ST00.A,1621,1714,1848
M1N33201SOO1.A,121,121,120
M1N33201SB31.A,0,0,0
M1N33201SB32.A,0,0,0
M1N33201SOO2.A,0,0,0
M1N33201SC03.A,2,3,4
M1N33201SC04.A,0,0,0
M1N33201SC01.A,35,36,37
M1N33201SOMO.A,0,0,0
M1N33201SC02.A,6,6,6
M1N33201SI00.A,1452,1544,1677
M1N33201SU30.A,0,0,0
M1N33201SU60.A,0,0,0
M1N33201SU40.A,0,0,0
M1N33201SU50.A,0,0,0
M1N33201SU20.A,0,0,0
M1N33201SM01.A,0,0,0
M1N33201SM02.A,0,0,0
M1N33201SB10.A,0,0,0
M1N33201SB20.A,0,0,0
M1N33201SB41.A,0,0,0
M1N33201SB42.A,0,0,0
M1N33201SB43.A,0,0,0
M1N33201SB45.A,0,0,0
M1N33201SU11.A,0,0,0
M1N33201SU12.A,0,0,0
M1N33201SB44.A,0,0,0
M1N33201SB46.A,0,0,0
M1N33201SN00.A,0,0,0
M1N33201SO01.A,1,1,1
M1N33201SO02.A,0,0,0
M1N33201SO03.A,0,0,0
M1N33201SO04.A,2,2,2
M1N33201IP00.A,2997,3674,4171
M1N33201ENS1.A,389,443,456
M1N33201ENS2.A,178,179,165
M1N33201ENS3.A,124,165,180
M1N33201RD11.A,0,0,0
M1N33201RD12.A,0,0,0
M1N33201RD23.A,0,0,0
M1N33201RD21.A,0,0,0
M1N33201RD22.A,0,0,0
M1N33201RD24.A,0,0,0
M1N33201RD25.A,0,0,0
M1N33201RD31.A,0,0,0
M1N33201RD32.A,0,0,0
M1N33201RDOM.A,2305,2886,3371
M1N33201RD70.A,0,0,0
M1N33201RD40.A,0,0,0
M1N33201RD50.A,0,0,0
M1N33201RD60.A,0,0,0
M1N33201RD80.A,0,0,0
M1N33201RD91.A,0,0,0
M1N33201RD92.A,0,0,0
M1N33201AE10.A,0,0,0
M1N33201AE20.A,0,0,0
M1N33201AE30.A,0,0,0
M1N33201AE40.A,0,0,0
M1N33201AE50.A,0,0,0
M1N33301EQ00.A,7340,8955,9305
M1N33301EP1A.A,14,27,24
M1N33301EP1B.A,153,201,163
M1N33301EP1C.A,0,0,0
M1N33301EP1D.A,50,43,31
M1N33301EP1E.A,40,35,29
M1N33301EP1F.A,0,0,0
M1N33301EP1G.A,22,29,24
M1N33301EP1H.A,104,142,122
M1N33301EP20.A,166,152,131
M1N33301EP34.A,3,16,27
M1N33301EP35.A,6,8,7
M1N33301EP36.A,424,511,523
M1N33301EP31.A,66,47,35
M1N33301EP12.A,19,7,4
M1N33301EI11.A,0,0,0
M1N33301EI12.A,205,258,215
M1N33301EI21.A,16,22,24
M1N33301EI22.A,134,223,237
M1N33301EI30.A,2795,3549,3925
M1N33301EI40.A,246,270,266
M1N33301EI50.A,1439,1753,1817
M1N33301EI60.A,374,331,268
M1N33301ET11.A,108,131,157
M1N33301ET12.A,54,110,139
M1N33301ET20.A,209,103,72
M1N33301ET30.A,30,51,59
M1N33301ET40.A,0,0,3
M1N33301ET50.A,0,1,2
M1N33301EO11.A,0,0,0
M1N33301EO12.A,215,188,160
M1N33301EO30.A,0,0,0
M1N33301EO21.A,11,16,18
M1N33301EO40.A,146,171,129
M1N33301EO22.A,6,15,14
M1N33301EO50.A,28,116,176
M1N33301EO60.A,87,109,129
M1N33301EO71.A,0,0,0
M1N33301EO72.A,22,41,62
M1N33301EO80.A,146,280,311
M1N33301ST00.A,1907,2032,2176
M1N33301SOO1.A,205,204,205
M1N33301SB31.A,0,0,0
M1N33301SB32.A,0,0,0
M1N33301SOO2.A,0,0,0
M1N33301SC03.A,0,0,0
M1N33301SC04.A,0,0,0
M1N33301SC01.A,88,87,87
M1N33301SOMO.A,0,0,0
M1N33301SC02.A,9,9,9
M1N33301SI00.A,1601,1725,1865
M1N33301SU30.A,1,1,1
M1N33301SU60.A,0,1,2
M1N33301SU40.A,0,0,0
M1N33301SU50.A,0,0,0
M1N33301SU20.A,0,0,0
M1N33301SM01.A,0,0,0
M1N33301SM02.A,0,0,0
M1N33301SB10.A,0,0,0
M1N33301SB20.A,0,0,0
M1N33301SB41.A,0,0,0
M1N33301SB42.A,0,0,1
M1N33301SB43.A,0,0,0
M1N33301SB45.A,0,0,0
M1N33301SU11.A,0,0,0
M1N33301SU12.A,0,0,0
M1N33301SB44.A,0,0,0
M1N33301SB46.A,0,0,0
M1N33301SN00.A,0,0,0
M1N33301SO01.A,1,1,1
M1N33301SO02.A,0,0,0
M1N33301SO03.A,0,0,0
M1N33301SO04.A,2,3,2
M1N33301IP00.A,8161,10307,11448
M1N33301ENS1.A,718,1015,879
M1N33301ENS2.A,582,728,677
M1N33301ENS3.A,389,472,445
M1N33301RD11.A,0,0,0
M1N33301RD12.A,0,0,0
M1N33301RD23.A,0,0,0
M1N33301RD21.A,0,0,0
M1N33301RD22.A,0,0,0
M1N33301RD24.A,0,0,0
M1N33301RD25.A,0,0,0
M1N33301RD31.A,0,0,0
M1N33301RD32.A,0,0,0
M1N33301RDOM.A,6472,8092,9447
M1N33301RD70.A,0,0,0
M1N33301RD40.A,0,0,0
M1N33301RD50.A,0,0,0
M1N33301RD60.A,0,0,0
M1N33301RD80.A,0,0,0
M1N33301RD91.A,0,0,0
M1N33301RD92.A,0,0,0
M1N33301AE10.A,0,0,0
M1N33301AE20.A,0,0,0
M1N33301AE30.A,0,0,0
M1N33301AE40.A,0,0,0
M1N33301AE50.A,0,0,0
M1N33401EQ00.A,17787,19921,18960
M1N33401EP1A.A,76,141,114
M1N33401EP1B.A,861,1032,771
M1N33401EP1C.A,0,0,0
M1N33401EP1D.A,285,265,175
M1N33401EP1E.A,220,226,167
M1N33401EP1F.A,0,0,0
M1N33401EP1G.A,121,176,127
M1N33401EP1H.A,561,769,614
M1N33401EP20.A,801,1191,1203
M1N33401EP34.A,308,572,473
M1N33401EP35.A,182,228,257
M1N33401EP36.A,2262,3105,3511
M1N33401EP31.A,248,355,237
M1N33401EP12.A,107,67,27
M1N33401EI11.A,0,0,0
M1N33401EI12.A,109,164,187
M1N33401EI21.A,13,12,10
M1N33401EI22.A,5,2,1
M1N33401EI30.A,1107,808,633
M1N33401EI40.A,4935,5601,5706
M1N33401EI50.A,2031,2613,2786
M1N33401EI60.A,711,626,505
M1N33401ET11.A,50,38,36
M1N33401ET12.A,28,13,8
M1N33401ET20.A,298,112,57
M1N33401ET30.A,154,156,150
M1N33401ET40.A,0,0,0
M1N33401ET50.A,0,0,0
M1N33401EO11.A,0,0,0
M1N33401EO12.A,510,400,296
M1N33401EO30.A,0,0,0
M1N33401EO21.A,0,0,0
M1N33401EO40.A,72,41,24
M1N33401EO22.A,5,3,2
M1N33401EO50.A,0,34,59
M1N33401EO60.A,46,40,36
M1N33401EO71.A,0,0,0
M1N33401EO72.A,550,363,190
M1N33401EO80.A,1129,769,596
M1N33401ST00.A,3993,4452,4824
M1N33401SOO1.A,410,436,441
M1N33401SB31.A,0,0,0
M1N33401SB32.A,0,0,0
M1N33401SOO2.A,0,0,0
M1N33401SC03.A,0,0,0
M1N33401SC04.A,0,0,0
M1N33401SC01.A,128,130,130
M1N33401SOMO.A,1,1,1
M1N33401SC02.A,16,17,18
M1N33401SI00.A,3429,3841,4209
M1N33401SU30.A,3,11,11
M1N33401SU60.A,2,11,9
M1N33401SU40.A,0,0,0
M1N33401SU50.A,0,0,0
M1N33401SU20.A,0,0,0
M1N33401SM01.A,0,0,0
M1N33401SM02.A,0,0,0
M1N33401SB10.A,0,0,0
M1N33401SB20.A,0,0,0
M1N33401SB41.A,0,0,0
M1N33401SB42.A,0,0,0
M1N33401SB43.A,0,0,0
M1N33401SB45.A,0,0,0
M1N33401SU11.A,0,0,0
M1N33401SU12.A,0,0,0
M1N33401SB44.A,0,0,0
M1N33401SB46.A,0,0,0
M1N33401SN00.A,0,0,0
M1N33401SO01.A,1,1,1
M1N33401SO02.A,0,0,0
M1N33401SO03.A,0,0,0
M1N33401SO04.A,5,5,4
M1N33401IP00.A,57107,71104,78964
M1N33401ENS1.A,1944,1725,1429
M1N33401ENS2.A,5226,8681,7687
M1N33401ENS3.A,3144,2633,1141
M1N33401RD11.A,0,0,0
M1N33401RD12.A,0,0,0
M1N33401RD23.A,17932,24276,30980
M1N33401RD21.A,5794,7160,8265
M1N33401RD22.A,11635,13585,16624
M1N33401RD24.A,10455,12418,12292
M1N33401RD25.A,977,625,547
M1N33401RD31.A,0,0,0
M1N33401RD32.A,0,0,0
M1N33401RDOM.A,0,0,0
M1N33401RD70.A,0,0,0
M1N33401RD40.A,0,0,0
M1N33401RD50.A,0,0,0
M1N33401RD60.A,0,0,0
M1N33401RD80.A,0,0,0
M1N33401RD91.A,0,0,0
M1N33401RD92.A,0,0,0
M1N33401AE10.A,0,0,0
M1N33401AE20.A,0,0,0
M1N33401AE30.A,0,0,0
M1N33401AE40.A,0,0,0
M1N33401AE50.A,0,0,0
M1N33501EQ00.A,2920,2811,2773
M1N33501EP1A.A,9,12,10
M1N33501EP1B.A,100,90,70
M1N33501EP1C.A,0,0,0
M1N33501EP1D.A,21,14,10
M1N33501EP1E.A,16,13,9
M1N33501EP1F.A,0,0,0
M1N33501EP1G.A,10,10,7
M1N33501EP1H.A,56,56,47
M1N33501EP20.A,69,60,53
M1N33501EP34.A,0,0,0
M1N33501EP35.A,7,5,2
M1N33501EP36.A,144,137,153
M1N33501EP31.A,15,14,9
M1N33501EP12.A,8,4,2
M1N33501EI11.A,0,0,0
M1N33501EI12.A,75,74,74
M1N33501EI21.A,0,0,0
M1N33501EI22.A,17,17,11
M1N33501EI30.A,797,640,578
M1N33501EI40.A,240,239,245
M1N33501EI50.A,618,684,744
M1N33501EI60.A,198,245,322
M1N33501ET11.A,16,17,25
M1N33501ET12.A,10,8,8
M1N33501ET20.A,39,18,12
M1N33501ET30.A,2,6,10
M1N33501ET40.A,0,0,0
M1N33501ET50.A,0,0,0
M1N33501EO11.A,0,0,0
M1N33501EO12.A,75,62,50
M1N33501EO30.A,0,0,0
M1N33501EO21.A,0,0,0
M1N33501EO40.A,9,19,28
M1N33501EO22.A,1,2,3
M1N33501EO50.A,0,1,5
M1N33501EO60.A,22,17,17
M1N33501EO71.A,0,0,0
M1N33501EO72.A,202,159,108
M1N33501EO80.A,145,188,161
M1N33501ST00.A,785,814,849
M1N33501SOO1.A,178,174,171
M1N33501SB31.A,0,0,0
M1N33501SB32.A,0,0,0
M1N33501SOO2.A,0,0,0
M1N33501SC03.A,0,0,0
M1N33501SC04.A,0,0,0
M1N33501SC01.A,31,31,31
M1N33501SOMO.A,0,0,0
M1N33501SC02.A,8,8,8
M1N33501SI00.A,566,600,637
M1N33501SU30.A,0,0,0
M1N33501SU60.A,0,0,0
M1N33501SU40.A,0,0,0
M1N33501SU50.A,0,0,0
M1N33501SU20.A,0,0,0
M1N33501SM01.A,0,0,0
M1N33501SM02.A,0,0,0
M1N33501SB10.A,0,0,0
M1N33501SB20.A,0,0,0
M1N33501SB41.A,0,0,0
M1N33501SB42.A,0,0,0
M1N33501SB43.A,0,0,0
M1N33501SB45.A,0,0,0
M1N33501SU11.A,0,0,0
M1N33501SU12.A,0,0,0
M1N33501SB44.A,0,0,0
M1N33501SB46.A,0,0,0
M1N33501SN00.A,0,0,0
M1N33501SO01.A,0,0,0
M1N33501SO02.A,0,0,0
M1N33501SO03.A,0,0,0
M1N33501SO04.A,1,2,1
M1N33501IP00.A,3097,3761,4343
M1N33501ENS1.A,291,253,284
M1N33501ENS2.A,162,199,197
M1N33501ENS3.A,90,135,163
M1N33501RD11.A,0,0,0
M1N33501RD12.A,0,0,0
M1N33501RD23.A,0,0,0
M1N33501RD21.A,0,0,0
M1N33501RD22.A,0,0,0
M1N33501RD24.A,0,0,0
M1N33501RD25.A,0,0,0
M1N33501RD31.A,0,0,0
M1N33501RD32.A,0,0,0
M1N33501RDOM.A,2554,3175,3699
M1N33501RD70.A,0,0,0
M1N33501RD40.A,0,0,0
M1N33501RD50.A,0,0,0
M1N33501RD60.A,0,0,0
M1N33501RD80.A,0,0,0
M1N33501RD91.A,0,0,0
M1N33501RD92.A,0,0,0
M1N33501AE10.A,0,0,0
M1N33501AE20.A,0,0,0
M1N33501AE30.A,0,0,0
M1N33501AE40.A,0,0,0
M1N33501AE50.A,0,0,0
M1N336M1EQ00.A,13179,14683,17748
M1N336M1EP1A.A,7,20,29
M1N336M1EP1B.A,78,168,221
M1N336M1EP1C.A,0,0,0
M1N336M1EP1D.A,32,44,51
M1N336M1EP1E.A,25,31,44
M1N336M1EP1F.A,0,0,0
M1N336M1EP1G.A,11,21,29
M1N336M1EP1H.A,48,108,148
M1N336M1EP20.A,135,113,83
M1N336M1EP34.A,4,2,1
M1N336M1EP35.A,9,5,2
M1N336M1EP36.A,215,173,215
M1N336M1EP31.A,53,295,534
M1N336M1EP12.A,20,50,78
M1N336M1EI11.A,0,0,0
M1N336M1EI12.A,303,916,1540
M1N336M1EI21.A,15,14,11
M1N336M1EI22.A,102,42,25
M1N336M1EI30.A,6248,6241,7963
M1N336M1EI40.A,269,255,290
M1N336M1EI50.A,2683,2928,3644
M1N336M1EI60.A,172,156,136
M1N336M1ET11.A,188,241,430
M1N336M1ET12.A,72,84,99
M1N336M1ET20.A,277,188,193
M1N336M1ET30.A,10,97,213
M1N336M1ET40.A,1,1,1
M1N336M1ET50.A,1,3,4
M1N336M1EO11.A,0,0,0
M1N336M1EO12.A,165,136,112
M1N336M1EO30.A,0,0,0
M1N336M1EO21.A,0,0,0
M1N336M1EO40.A,76,38,20
M1N336M1EO22.A,2,1,0
M1N336M1EO50.A,0,0,0
M1N336M1EO60.A,19,10,5
M1N336M1EO71.A,0,0,0
M1N336M1EO72.A,8,70,169
M1N336M1EO80.A,1931,2231,1454
M1N336M1ST00.A,1493,1677,1960
M1N336M1SOO1.A,58,57,58
M1N336M1SB31.A,0,0,0
M1N336M1SB32.A,0,0,0
M1N336M1SOO2.A,0,0,0
M1N336M1SC03.A,0,0,0
M1N336M1SC04.A,0,0,0
M1N336M1SC01.A,32,32,32
M1N336M1SOMO.A,0,0,0
M1N336M1SC02.A,11,13,13
M1N336M1SI00.A,1388,1572,1854
M1N336M1SU30.A,0,0,0
M1N336M1SU60.A,0,0,0
M1N336M1SU40.A,0,0,0
M1N336M1SU50.A,0,0,0
M1N336M1SU20.A,0,0,0
M1N336M1SM01.A,0,0,0
M1N336M1SM02.A,0,0,0
M1N336M1SB10.A,0,0,0
M1N336M1SB20.A,0,0,0
M1N336M1SB41.A,1,1,2
M1N336M1SB42.A,0,0,0
M1N336M1SB43.A,0,0,0
M1N336M1SB45.A,0,0,0
M1N336M1SU11.A,0,0,0
M1N336M1SU12.A,0,0,0
M1N336M1SB44.A,0,0,0
M1N336M1SB46.A,0,0,0
M1N336M1SN00.A,0,0,0
M1N336M1SO01.A,0,0,0
M1N336M1SO02.A,0,0,0
M1N336M1SO03.A,0,0,0
M1N336M1SO04.A,1,1,1
M1N336M1IP00.A,18851,16320,20158
M1N336M1ENS1.A,741,684,821
M1N336M1ENS2.A,255,306,351
M1N336M1ENS3.A,86,123,170
M1N336M1RD11.A,0,0,0
M1N336M1RD12.A,0,0,0
M1N336M1RD23.A,0,0,0
M1N336M1RD21.A,0,0,0
M1N336M1RD22.A,0,0,0
M1N336M1RD24.A,0,0,0
M1N336M1RD25.A,0,0,0
M1N336M1RD31.A,17770,15207,18816
M1N336M1RD32.A,0,0,0
M1N336M1RDOM.A,0,0,0
M1N336M1RD70.A,0,0,0
M1N336M1RD40.A,0,0,0
M1N336M1RD50.A,0,0,0
M1N336M1RD60.A,0,0,0
M1N336M1RD80.A,0,0,0
M1N336M1RD91.A,0,0,0
M1N336M1RD92.A,0,0,0
M1N336M1AE10.A,0,0,0
M1N336M1AE20.A,0,0,0
M1N336M1AE30.A,0,0,0
M1N336M1AE40.A,0,0,0
M1N336M1AE50.A,0,0,0
M1N336O1EQ00.A,4096,5126,5908
M1N336O1EP1A.A,10,20,23
M1N336O1EP1B.A,111,146,158
M1N336O1EP1C.A,0,0,0
M1N336O1EP1D.A,40,41,39
M1N336O1EP1E.A,30,34,35
M1N336O1EP1F.A,0,0,0
M1N336O1EP1G.A,19,29,29
M1N336O1EP1H.A,86,130,151
M1N336O1EP20.A,191,173,158
M1N336O1EP34.A,2,3,3
M1N336O1EP35.A,11,30,12
M1N336O1EP36.A,246,328,450
M1N336O1EP31.A,28,22,16
M1N336O1EP12.A,4,2,1
M1N336O1EI11.A,0,0,0
M1N336O1EI12.A,81,97,107
M1N336O1EI21.A,0,0,0
M1N336O1EI22.A,10,10,7
M1N336O1EI30.A,1066,1046,1126
M1N336O1EI40.A,48,44,41
M1N336O1EI50.A,536,653,725
M1N336O1EI60.A,134,117,96
M1N336O1ET11.A,18,15,20
M1N336O1ET12.A,26,19,19
M1N336O1ET20.A,121,44,22
M1N336O1ET30.A,728,1416,1850
M1N336O1ET40.A,10,11,11
M1N336O1ET50.A,0,0,0
M1N336O1EO11.A,0,0,0
M1N336O1EO12.A,106,91,80
M1N336O1EO30.A,0,0,0
M1N336O1EO21.A,0,0,0
M1N336O1EO40.A,36,54,46
M1N336O1EO22.A,1,4,4
M1N336O1EO50.A,0,0,0
M1N336O1EO60.A,15,17,22
M1N336O1EO71.A,0,0,0
M1N336O1EO72.A,14,19,30
M1N336O1EO80.A,365,515,631
M1N336O1ST00.A,1574,1706,1823
M1N336O1SOO1.A,65,76,79
M1N336O1SB31.A,0,0,0
M1N336O1SB32.A,0,0,0
M1N336O1SOO2.A,0,0,0
M1N336O1SC03.A,0,0,0
M1N336O1SC04.A,0,0,1
M1N336O1SC01.A,16,16,16
M1N336O1SOMO.A,0,0,0
M1N336O1SC02.A,6,6,6
M1N336O1SI00.A,1464,1580,1680
M1N336O1SU30.A,1,1,1
M1N336O1SU60.A,0,0,0
M1N336O1SU40.A,0,0,0
M1N336O1SU50.A,0,0,0
M1N336O1SU20.A,0,1,1
M1N336O1SM01.A,0,0,0
M1N336O1SM02.A,0,0,0
M1N336O1SB10.A,0,0,0
M1N336O1SB20.A,0,0,0
M1N336O1SB41.A,0,0,0
M1N336O1SB42.A,0,0,0
M1N336O1SB43.A,19,23,34
M1N336O1SB45.A,1,1,1
M1N336O1SU11.A,0,0,0
M1N336O1SU12.A,0,0,0
M1N336O1SB44.A,0,0,0
M1N336O1SB46.A,0,0,0
M1N336O1SN00.A,0,0,0
M1N336O1SO01.A,0,0,0
M1N336O1SO02.A,0,0,0
M1N336O1SO03.A,0,0,0
M1N336O1SO04.A,1,2,2
M1N336O1IP00.A,13835,15741,17695
M1N336O1ENS1.A,694,560,661
M1N336O1ENS2.A,641,1613,2599
M1N336O1ENS3.A,424,485,489
M1N336O1RD11.A,0,0,0
M1N336O1RD12.A,0,0,0
M1N336O1RD23.A,0,0,0
M1N336O1RD21.A,0,0,0
M1N336O1RD22.A,0,0,0
M1N336O1RD24.A,0,0,0
M1N336O1RD25.A,0,0,0
M1N336O1RD31.A,0,0,0
M1N336O1RD32.A,11052,12039,12777
M1N336O1RDOM.A,1024,1044,1168
M1N336O1RD70.A,0,0,0
M1N336O1RD40.A,0,0,0
M1N336O1RD50.A,0,0,0
M1N336O1RD60.A,0,0,0
M1N336O1RD80.A,0,0,0
M1N336O1RD91.A,0,0,0
M1N336O1RD92.A,0,0,0
M1N336O1AE10.A,0,0,0
M1N336O1AE20.A,0,0,0
M1N336O1AE30.A,0,0,0
M1N336O1AE40.A,0,0,0
M1N336O1AE50.A,0,0,0
M1N33701EQ00.A,1394,1265,1275
M1N33701EP1A.A,3,7,9
