code,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
I3N22001EP31.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,104,160,202,213,191,250,304,313,239,257,260,312,305,362,393,268,213,166,111,95,84,85,62,34,106,181,224,286,621,679,597,554,681,792,755,674,820,945
I3N22001EP12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,4,8,10,11,9,13,13,15,18,15,15,25,26,30,30,30,23,21,26,18,16,25,18,17,17,17,14,18,23,25,19,17,19,45,82,111,137,113,146,163,188,209,102,89,96,109,104,137,169,135,142,133,120,84,65,77,103,97,274,360,557,806,559,717,666,531,459,557,508,541,564,593
I3N22001EI11.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,101,102,102,172,292,249,346,560,937,1162,2094,1896,2068,2496,2961,2516,2150,1923,1606,1731,1851,1800,2085,2260,2298,2275,2530,3042,2086,2242,2195,2421,2299,2530,2817,3021,3057,3857,4211,4044,3402,2847,3368,3966,3902,4105,3995,4195
I3N22001EI12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,20,28,18,21,20,16,20,14,9,6,4,3,3,4,4,4,4,6,8,10,5,7,12,45,82,91,84,115,106,136,207,163,159,203,247,278,279,212,193,158,155,145,153,188,184,219,315,478,547,731,875,970,872,909,976,1110,1302,1266,1225,1212,1168,1313,1658,1841,1561,1535,1464,1457,1211,1192,1152,915,868,767,569,417,417,398,323,17,26,39,50,60,83,115,107,84,109,118,107,112,126,132
I3N22001EI21.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,9,9,8,6,11,8,8,5,2,1,2,4,7,10,8,10,10,9,4,7,15,43,13,51,97,102,160,118,208,196,285,248,241,377,435,385,370,315,265,249,221,225,272,449,565,687,876,1044,1254,1206,1259,1125,1074,1019,922,928,843,1018,907,873,909,1090,838,1182,1068,1160,1350,1246,1568,1620,1710,1311,1778,1547,1938,2356,3907,6766,7504,6404,2155,2716,3920,7541,8380,7562,4385,6819,9546,7841,6887,8464,6648
I3N22001EI22.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,10,14,6,10,27,83,5,25,23,32,30,31,26,31,42,40,63,57,56,65,57,44,57,74,64,78,114,95,92,90,96,89,121,116,146,134,160,214,236,214,201,190,152,150,201,244,284,214,227,190,188,169,169,164,144,159,160,172,226,380,460,575,591,769,827,1266,1767,2352,2373,1653,1753,2324,2543,2112,2514,2283,2322
I3N22001EI30.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,49,74,71,98,61,61,60,80,65,167,216,250,269,389,374,229,174,84,6,6,8,11,12,12,17,23,28,37,50,44,37,28,39,57,56,58,75,79
I3N22001EI40.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,53,68,81,95,221,390,583,870,911,870,763,627,473,465,640,538,649,586,539,434,426,467,278,22,26,43,38,31,26,38,35,28,62,45,35,44,45,47
I3N22001EI50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,16,16,22,27,23,18,7,5,3,2,2,3,2,5,4,4,7,9,10,2,4,7,32,47,55,58,84,69,73,139,82,103,148,169,182,209,171,166,151,134,132,141,170,160,163,208,287,295,360,481,579,487,493,715,1210,1770,1986,2076,2440,2384,2959,3746,4578,3676,3497,2743,2610,1881,1854,2056,1439,1390,1183,937,694,629,723,493,143,217,284,371,493,612,667,643,607,724,832,710,783,856,877
I3N22001EI60.A,43,50,57,47,26,37,34,22,30,39,36,43,47,39,43,68,87,89,90,63,4,13,21,23,22,18,26,28,20,33,22,10,5,6,9,14,25,25,28,34,36,18,16,45,86,167,307,289,232,365,454,495,537,559,537,744,665,682,879,906,777,876,932,813,979,1333,1336,1173,1158,1429,1268,1441,1748,1886,1613,1682,2335,2392,2765,2757,2827,3341,4188,5354,6225,6390,6344,5884,5224,6236,4935,5661,6552,6391,7449,7626,8342,9566,12670,16703,18037,18380,18463,20265,22837,27095,29824,29218,24219,26318,28747,30047,30876,31092,29966,29543
I3N22001ET11.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,5,9,15,22,16,19,26,25,25,10,14,30,26,23,32,23,26,33,30,37,69,117,112,131,144,144,164,251,233,307,223,235,353,334,353,276,275,256,277,418,704,601,527,535,447,503,480,275,301,252,271,243,205,307,249,258,227,155,157,190,212,235,242,191,15,169,286,286,313,327,475,640
I3N22001ET12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,3,0,0,1,3,7,10,18,14,19,31,32,37,15,21,38,29,23,33,24,24,33,32,40,94,164,170,214,240,231,245,390,348,468,351,329,488,410,434,409,381,328,343,460,977,808,625,535,544,561,485,721,749,337,388,293,177,310,363,367,269,188,152,162,164,176,195,204,209,216,238,260,267,278,342,290
I3N22001ET20.A,0,0,0,0,0,0,0,0,0,0,0,7,8,9,11,14,21,42,73,91,63,58,75,35,106,57,57,59,63,53,46,39,37,39,63,67,74,63,67,73,76,55,54,44,41,92,126,128,162,206,166,145,209,201,240,172,211,195,204,224,209,258,245,248,298,277,251,335,345,254,372,396,443,417,443,589,792,889,824,706,872,881,1175,1322,1211,1145,1037,1416,1192,1352,1656,1713,1975,2505,2186,2183,1998,1563,1414,913,452,69,52,53,50,47,45,45,22,47,62,84,76,69,79,61
I3N22001ET30.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,34,43,48,22,22,40,52,23,17,10,24,23,29,23,5,5,2,1,4,9,14,18,20,14,19,21,20,26,39,32,37,46,40,36,37,38,32
I3N22001ET40.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7,10,55,120,153,140,279,264,167,142,169,213,267,223,347,347
I3N22001ET50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001EO11.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001EO12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,4,4,4,3,5,6,5,5,5,9,9,11,9,9,9,9,11,10,14,24,27,17,15,14,8,8,12,18,16,18,29,55,89,130,152,174,158,183,250,243,205,214,249,336,287,394,410,303,313,282,283,243,253,294,283,176,159,146,159,159,158,189,168,139,155,168,155,162,187,197
I3N22001EO30.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001EO21.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,8,9,12,14,14,18,16
I3N22001EO40.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,92,115,125,203,304,428,515,595,544,501,642,827,759,538,702,1034,1591,1303,1705,1687,1103,897,642,338,285,249,293,230,72,84,105,148,204,247,295,266,337,324,382,327,373,396,287
I3N22001EO22.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,21,21,40,54,71,80,146,110,108,152,182,177,167,133,190,232,164,143,149,87,73,49,31,25,21,23,14,2,2,3,3,5,8,10,2,8,5,3,8,14,15,4
I3N22001EO50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,45,162,300,416,543,642,715,734,846,910,1178,1072,1000,967,1295,2049,1679,1815,2271,1136
I3N22001EO60.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,5,1,3,2,4,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,3,3,6,8,13,17,17,23,27,51,62,66,75,84,145,276,443,522,564,529,584,622,508,509,531,385,317,181,68,116,173,219,272,302,415,784,918,895,963,1466,1419,1378,1940,1616,1361,1473,1884,1887
I3N22001EO71.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001EO72.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,32,44,48,82,122,194,224,193,144,95,82,38,22,31,25,33,30,34,392,733,1071,1428,1856,1587,1430,1168,912,630,771,737,629,627,743,871,842,877,817
I3N22001EO80.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,25,32,26,31,39,48,50,45,46,56,49,63,112,109,152,174,193,272,386,517,650,712,725,686,661,619,599,694,699,555,614,546,558,550,673,678
I3N22001ST00.A,67,82,81,88,101,113,131,165,192,224,255,283,172,161,136,192,173,131,217,349,235,377,558,687,608,625,637,563,546,570,349,180,97,112,138,219,253,337,330,405,344,345,208,310,388,563,1164,1527,1966,2117,2335,2253,2634,2457,2390,2894,3301,3356,3234,3145,2978,2840,2763,3099,3549,3849,4643,5549,5576,5912,6394,7453,8316,8003,8764,8911,10980,11833,12617,13810,14743,13938,11800,15002,19656,19031,19359,15025,15971,18995,19364,18490,20290,15258,20513,21136,18980,22050,20371,32459,37870,27365,25525,20891,21876,25582,39077,44089,54121,46994,47996,65136,54463,70223,68142,70743
I3N22001SOO1.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,20,23,23,21,21,19,23,25,8,43,170,938,920,724,682,5605,9265,179,177,192,273,291,448,530,449,372,411,597,595,758,813,1015
I3N22001SB31.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SB32.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SOO2.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SC03.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SC04.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SC01.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,134,191,244,386,336,244,231,155,183,181,167,96,111,172,164,254,264,338
I3N22001SOMO.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SC02.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,3,4,6,5,4,3,2,1,4,13,17,42,81,124,103,108,98,98,72,66,49,41,54,54,47,34,39,50,38,43,48,61
I3N22001SI00.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,2,1,2,24,48,93,115,161,125,152,241,282,256,99,113,181,395,480,890,550,996,1156,7,11,10,12,13,14,31,61,36,27,31,28,41,66,62
I3N22001SU30.A,50,61,62,68,74,83,93,115,133,148,170,191,110,111,92,117,123,102,156,261,162,228,411,462,420,361,361,337,350,377,225,109,59,66,87,139,169,267,265,311,227,255,144,163,245,357,760,1015,1312,1239,1311,1528,1795,1712,1496,1792,2159,2284,1975,1966,1808,1800,1788,1945,2231,2233,3113,3540,3748,4192,4727,5519,6284,5960,7045,7206,8963,9373,9509,10170,10492,9974,9030,11766,15512,15100,15182,10635,10820,13181,12762,10389,13041,8915,12088,13285,11935,12544,14265,21139,23142,24279,22209,17400,17398,20820,29928,30612,35031,31924,28248,34448,33710,40581,44555,44199
I3N22001SU60.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,183,79,10,49,27,66,11,87,95,185,183,1285,1773,4913,8488,13375,9143,14575,23752,11787,20279,15101,18749
I3N22001SU40.A,13,15,13,16,24,26,33,45,53,70,77,85,52,46,41,70,45,26,56,78,66,139,132,205,170,247,256,211,185,181,117,66,35,43,48,77,80,65,61,91,111,87,63,146,141,197,394,499,637,859,1010,710,818,723,873,1080,1116,1045,1229,1147,1141,1008,939,1118,1271,1562,1483,1961,1767,1654,1591,1856,1943,1939,1603,1574,1835,2289,2852,3413,4026,3705,2456,2773,3414,3189,3188,3656,4386,4820,5555,6901,5645,4694,6279,4722,4006,6493,3456,2949,2715,1186,1271,1257,1365,875,1160,1513,2428,1557,1916,2506,2600,2553,2811,2678
I3N22001SU50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,75,100,122,211,207,376,330,284,685,836,1071,1648,663,1688,3737,3921,2625,2608
I3N22001SU20.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,22,29,36,26,32,30,52,98,104,116,105,111,124,79,94,134,137
I3N22001SM01.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,18,23,21,35,59,36,152,168,170,152,166,256,223,245,238,128
I3N22001SM02.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,25,24,28,40,32,35,40,20
I3N22001SB10.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SB20.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SB41.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SB42.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SB43.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SB45.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SU11.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SU12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N22001SB44.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
